Feature,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UMGS1773;s__UMGS1773 sp003343725,11.29398857871642,18,78,9.394055648055863,1.0,0.831774849299831
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UMGS1773;s__,10.086976352636272,19,72,9.385888271423415,0.8231475739765888,0.9304957148006374
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1883;s__UMGS1883 sp900555935,10.503164604189301,20,76,9.383579841235616,1.0,0.8934050064770834
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella sp900540475,12.788490517732704,17,33,9.379790682449956,1.0,0.7334556544764844
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1477;s__,10.94974741883259,16,64,9.379156224425868,1.0,0.8565637055969487
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__CAG-460 sp000437355,10.989695953102768,16,64,9.379156224425868,1.0,0.8534500194045688
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__,9.686941253987161,16,23,9.378780560184676,0.7980831348325622,0.9681880290462539
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium provencense,11.861441791185147,16,34,9.378780560184676,1.0,0.7906948181589978
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-557;s__CAG-557 sp000435275,11.024763609262838,16,64,9.378780560184676,1.0,0.8507012841803491
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus,13.515401736583083,20,48,9.365104032780133,0.6354266028515859,0.6929208776259274
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__CAG-302;s__,10.219467389157565,18,69,9.355242167602368,0.9841425998411227,0.9154334380995135
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp001414325,13.355282698747649,18,35,9.325981005546863,0.6948183991100169,0.6982990338663051
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000432735,12.260669049378466,17,34,9.305659035976424,0.8350372084227271,0.7589846034094003
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1491;s__UMGS1491 sp900554775,10.911688491756127,18,77,9.296997950172608,1.0,0.8520219356698616
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella paramesenteroides,11.661085134970211,17,69,9.266154902511001,1.0,0.7946220094665892
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__,11.071889114299971,17,77,9.26430593808595,0.9999999999999998,0.8367412139379697
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20 sp900542055,11.935529906442703,17,77,9.24825348376545,0.9999999999999999,0.7748506816419871
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus massiliensis,9.248253483765449,17,19,9.248253483765449,1.0,1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena sp900411325,10.148523410681827,21,45,9.20349686937353,1.0,0.9068803900758993
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215,25.305495228358573,18,47,9.203329736777764,0.3105149445856899,0.3636889795566642
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-533;s__,10.82063618611285,17,74,9.198603231087137,1.0,0.8500981895031808
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035,11.125059064690259,17,77,9.198603231087136,1.0,0.8268363500453236
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900541315,20.718984342506555,19,45,9.184705027386883,0.5205260188508356,0.443298999388873
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__CAG-552;s__CAG-552 sp000435495,10.695958038714592,16,64,9.184093610291619,1.0,0.858650863910395
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella minuta,9.253234430783259,16,25,9.1837414250655,1.0,0.9924898686791538
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp003512525,15.004147875845517,17,46,9.177526144102467,0.6672798987923705,0.6116659353162562
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__,11.79361970218776,16,24,9.1361370583364,0.6066359398830262,0.7746677685936925
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1224;s__UMGS1224 sp900549775,10.592736759009046,16,68,9.102713407850583,1.0,0.8593353743175758
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA3631;s__UBA3631 sp900546275,9.872605096433794,16,68,9.102361222624467,1.0000000000000002,0.921981699228752
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251295,10.59427826683537,17,67,9.08601604996852,0.9654364293864444,0.857634264564453
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini,9.08601604996852,17,37,9.08601604996852,0.7691788801119376,1.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__UBA10677;s__UBA10677 sp003533505,10.557606892112725,16,68,9.076162649091078,1.0,0.8596799200651816
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1826;s__,10.425842279243422,16,68,9.055109041121483,1.0,0.8685254196823118
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium variabile,11.577454469051913,16,65,9.054756855895366,1.0,0.7821025666825073
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__,9.054756855895366,16,68,9.054756855895366,0.9999999999999999,1.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp002406015,10.424675358181737,16,68,9.054756855895366,1.0,0.8685888571857349
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__CAG-302;s__CAG-302 sp900543825,10.130128912819242,17,66,9.049038271908074,0.9851883085546971,0.8932796758841742
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__,11.218605190756996,17,77,9.043617009907775,1.0000000000000002,0.806126684746764
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900556525,10.329357670768816,16,68,9.036658515625655,1.0,0.874851932100155
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA6984;s__UBA6984 sp003258725,9.580476755293795,16,68,9.036658515625655,1.0,0.9432368290682771
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__GCA-900066995;s__GCA-900066995 sp900291955,13.852270734452196,16,36,9.036658515625655,0.5268337683237907,0.6523593632306394
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__UBA1740 sp004558975,10.470657454948457,16,68,9.036658515625655,1.0,0.8630459505057068
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A sp900553655,10.727209106378082,18,44,9.029616360102239,1.0,0.8417488901874296
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum,17.47342205050142,17,39,9.022516443908032,0.3741569507762703,0.5163565796002232
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__,10.43678070923172,17,71,9.02251644390803,0.9460923060925974,0.864492288884376
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Fenollaria;s__Fenollaria sp900539225,9.612948807219745,18,30,9.020323798507274,1.0,0.9383513820163711
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis,9.739061665949109,19,35,8.99803894421804,0.8136167481750277,0.923912308274839
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__RUG131;s__,9.350616690597633,16,68,8.996863925322561,1.0,0.9621679749068548
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965,11.357463409279699,16,74,8.99653521911152,1.0,0.7921253976271527
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-710;s__CAG-710 sp000432595,10.71398202475848,16,65,8.99653521911152,0.9637896609976965,0.8397004212179762
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus petauri,12.673267434294928,17,33,8.996012643178673,1.0,0.7098416166011542
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas asaccharolytica,11.085778385719642,17,76,8.988740608196098,1.0,0.8108353148909342
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp900550055,11.096978039786832,17,76,8.970337040730419,1.0,0.8083585466753556
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena sp900552125,8.960822073920912,17,19,8.960822073920912,1.0,1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900546445,11.210718595009908,17,77,8.96054032574002,0.9765016981349367,0.7992833153200828
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__,10.582300545867954,18,44,8.951353780880908,1.0,0.8458797538476756
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis,11.676834568619208,16,34,8.941682296414918,0.6917064548526888,0.7657625226998721
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger_A,9.811690750128399,16,29,8.941353590203875,0.4654220011398392,0.9112959038264496
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900540005,11.385621933017365,17,24,8.92220970291618,0.6434187055297532,0.7836383251970196
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__,8.914300508278762,18,25,8.91430050827876,1.0,0.9999999999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q saccharolyticum_A,13.60620986302348,17,34,8.897057071553062,0.7248306012225912,0.6538967986766021
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp900541895,10.197603470062798,17,24,8.885090895632187,0.7584909453508928,0.8712920561891069
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D berlinense,11.220713356796601,16,74,8.881379180958554,1.0,0.7915164480677989
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp900546225,10.142446130447976,16,68,8.881379180958554,1.0,0.8756644173141176
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900554205,9.208244385861795,16,68,8.881379180958554,1.0,0.9645029832825566
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900543315,10.495763342482846,18,44,8.876854062226206,0.6517391323281831,0.8457559276604578
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Beduini;s__,11.377332282531832,17,35,8.875128307272217,1.0,0.7800711174533094
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_E;s__Clostridium_E jeddahense,19.361798260619032,16,35,8.860302093973884,0.4178978866628948,0.457617726138347
d__Bacteria;p__Firmicutes_B;c__Dehalobacteriia;o__UBA7702;f__UBA7702;g__UBA7702;s__,9.192512976869248,16,68,8.859973387762842,1.0,0.9638249529869405
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__UBA4626;s__,10.362325678744732,16,68,8.859973387762842,1.0,0.8550178466149232
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis,14.173809030616319,17,37,8.858166876433954,0.8780225412102821,0.6249672799527464
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900552375,10.829353023571054,16,67,8.84187504749313,1.0000000000000002,0.8164730642955308
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__UBA7868;s__,10.259577662618906,16,68,8.84187504749313,1.0,0.8618166690924111
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__Varibaculum cambriense_B,8.835048640707008,17,19,8.835048640707008,1.0,1.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900551895,10.314670952471479,16,33,8.833774814229452,1.0,0.8564281744841126
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter roggenkampii,9.977547302774113,17,28,8.818944491149422,0.4889196735263079,0.883878995862785
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp900556405,11.477353020982475,16,34,8.818027587104922,1.0,0.7682980188013846
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__UBA1234;g__;s__,9.489052067904641,16,68,8.812369021033742,1.0,0.928688024680602
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium avidum,12.090087430680256,17,39,8.795902296452205,0.8632527798960714,0.7275300817206165
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645,10.632901865348737,16,48,8.794599386975072,1.0,0.8271118739123835
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__UBA1232;s__UBA1232 sp900544815,10.591188704324107,16,68,8.755268696018737,1.0,0.8266559061915485
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella cibaria,11.81326706979756,17,69,8.749528034332934,0.9439263505094445,0.7406526901184223
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295,12.75561122468155,18,60,8.743515221944785,0.7647678127926686,0.6854642296581183
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__,11.54206955231034,17,29,8.7099604482339,0.6443400767952158,0.7546272710244113
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-1000;s__,11.081505367160252,17,77,8.708968842399393,0.931718933430959,0.7859012430033371
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900548315,9.466634007007542,16,59,8.702369400231827,1.0,0.9192675447038536
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_E;s__Clostridium_E sporosphaeroides,13.965599453988084,17,37,8.689959921979288,0.6814222243740266,0.6222403807734684
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA1255;g__UMGS1537;s__UMGS1537 sp900552695,10.714095562347843,15,34,8.679300027721109,1.0,0.8100823795358385
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA5026;s__UBA5026 sp900557305,11.909708200642322,15,69,8.679300027721109,1.0000000000000002,0.7287584113314389
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-776;s__,11.29084833926443,15,67,8.679300027721109,1.0,0.7687022061520793
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000434315,10.398442759705398,15,25,8.679300027721109,0.8338691754532944,0.8346730590616824
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003534295,10.903406567153647,15,34,8.679300027721109,0.9205630607958435,0.7960172790279483
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UMGS1908;g__UMGS1908;s__,10.327974440666745,15,68,8.679300027721109,1.0,0.8403680777467917
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp004558955,10.569218881473645,15,68,8.679300027721109,1.0,0.8211865157731477
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R coprostanoligenes,9.980173376737048,15,66,8.679300027721109,0.9096215469763214,0.8696542334576906
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900556695,10.469518664812018,15,68,8.679300027721109,1.0,0.8290065957752364
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900551715,10.29906859292339,15,66,8.679300027721109,1.0,0.8427266941094805
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__,9.391801176788231,15,66,8.679300027721109,0.9565283052793496,0.9241358355383349
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__GCA-900066135 sp900066135,10.09607193254837,15,66,8.679300027721109,1.0,0.8596709775551638
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp900545225,10.632297974091331,15,66,8.679300027721109,1.0,0.8163145962303476
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum,10.290118672209832,15,35,8.679300027721109,1.0,0.843459663022254
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900542355,10.4281225084767,15,66,8.679300027721109,1.0,0.8322974745133624
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552965,10.274915485191961,15,68,8.67894784249499,1.0,0.8446734043703763
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__CAG-1024;s__CAG-1024 sp000432015,9.643769604532785,15,66,8.67894784249499,1.0,0.8999538767927111
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA5920;s__UBA5920 sp002406055,9.761990286147256,15,68,8.67894784249499,1.0,0.8890551606889882
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__,9.289897889475778,15,66,8.67894784249499,1.0,0.9342350094425781
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS2055;s__UMGS2055 sp900557635,10.376898955105682,15,68,8.67894784249499,1.0,0.8363720105634006
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__CAG-302;s__CAG-302 sp900548425,10.355112755215508,15,68,8.67894784249499,1.0,0.8381316599496909
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900553225,10.518758041204652,15,68,8.67894784249499,1.0,0.8250924499353767
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__,10.486082978910094,15,68,8.67894784249499,1.0,0.8276634716652858
